instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000200005,21.1937,y,20.1676,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,21.21760001,22.81,y,1.1625,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,22.8117,25.74310001,b,2.500900002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,25.7439,27.7933,g,1.615800003,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,27.7947,30.06,g,1.829699997,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,30.06160001,31.8769,y,1.389400002,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,,,,,31.8774,35.9938,y,2.986299995,,,,,,,,,,,,,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,red,red,r,yes,,,,,,36.0125,37.4763,r,1,1.0715,,0,0,0,0,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,blue,b,yes,,,,,,37.4783,38.9603,b,1,1.095899994,,0,1,1,1,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,green,g,no,,,,,,38.9614,40.8597,g,1,1.500900002,,0,2,2,2,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,green,g,no,,,,,,40.8612,42.1593,g,1,0.9,,0,3,3,3,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,green,g,yes,,,,,,42.1604,43.3269,g,1,0.769,,0,4,4,4,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,red,r,no,,,,,,43.3279,45.4938,r,1,1.768799995,,0,5,5,5,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,green,g,no,,,,,,45.4949,47.0272,g,1,1.135799995,,0,6,6,6,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,green,g,no,,,,,,47.0287,48.5939,g,1,1.169099998,,0,7,7,7,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,green,g,yes,,,,,,48.5952,49.4262,g,1,0.438299995,,0,8,8,8,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,yellow,y,yes,,,,,,49.4278,50.7762,y,1,0.951400002,,0,9,9,9,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,yellow,y,yes,,,,,,50.7768,51.5772,y,1,0.413200005,,0,10,10,10,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,green,g,yes,,,,,,51.5785,52.9597,g,1,0.985099998,,0,11,11,11,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,blue,b,no,,,,,,52.96110001,54.5607,b,1,1.205300003,,0,12,12,12,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,red,r,no,,,,,,54.56210001,56.2608,r,1,1.300400002,,0,13,13,13,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,red,red,r,yes,,,,,,56.262,57.2765,r,1,0.619300003,,0,14,14,14,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,blue,b,yes,,,,,,57.2779,58.56060001,b,1,0.894099998,,0,15,15,15,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,red,yellow,y,no,,,,,,58.5614,60.477,r,0,1.515599998,,0,16,16,16,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,red,yellow,y,no,,,,,,60.4775,62.0607,y,1,1.193599998,,0,17,17,17,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,yellow,y,no,,,,,,62.0615,63.311,y,1,0.851900002,,0,18,18,18,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,yellow,y,no,,,,,,63.3119,64.0945,y,1,0.385800003,,0,19,19,19,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,yellow,y,yes,,,,,,64.0957,64.9444,y,1,0.45,,0,20,20,20,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,red,red,r,yes,,,,,,64.9452,66.41110001,r,1,1.079099998,,0,21,21,21,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,green,g,yes,,,,,,66.4125,67.7278,g,1,0.915700005,,0,22,22,22,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,green,green,g,yes,,,,,,67.7282,68.52660001,g,1,0.409099998,,0,23,23,23,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,blue,b,yes,,,,,,68.52760001,69.84360001,b,1,0.919800003,,0,24,24,24,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,green,g,no,,,,,,69.8443,71.5279,g,1,1.284699997,,0,25,25,25,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,red,r,no,,,,,,71.5295,73.2113,r,1,1.296199997,,0,26,26,26,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,blue,blue,b,yes,,,,,,73.2124,74.94460001,b,1,1.345199997,,0,27,27,27,1,,,,,
,,,,,B05PRESH,001,2024-11-01_09h15.46.871,strooptdcs,2024.2.1,MacIntel,57.47126437,,,,,,,,,,,yellow,yellow,y,yes,,,,,,74.9455,76.1949,y,1,0.861799995,,0,28,28,28,1,,,,,
