instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000300003,14.87610001,y,13.8635,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,14.89360001,16.0922,y,0.7655,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,16.0938,17.7752,b,1.249900002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,17.7762,19.2919,g,1.082799995,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,19.2934,20.65860001,r,0.933200005,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,20.6602,22.2255,b,1.123599998,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,22.22610001,25.5759,y,2.221800003,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,25.5904,27.8927,r,1,1.900600006,,0,0,0,0,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,27.89410001,29.2758,b,1,0.986799995,,0,1,1,1,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,29.2772,31.0758,g,1,1.399800003,,0,2,2,2,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,31.0769,32.6087,g,1,1.144799995,,0,3,3,3,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,32.6098,33.8427,g,1,0.845699997,,0,4,4,4,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,33.844,35.4594,r,1,1.229,,0,5,5,5,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,35.4609,38.1417,g,1,2.283799995,,0,6,6,6,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,38.1428,39.3092,g,1,0.776800003,,0,7,7,7,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,39.3099,40.10860001,g,1,0.4115,,0,8,8,8,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,40.1099,41.1759,y,1,0.667400002,,0,9,9,9,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,41.1764,42.176,y,1,0.612400002,,0,10,10,10,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,42.177,43.3928,g,1,0.816199997,,0,11,11,11,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,43.3939,44.44210001,b,1,0.660900002,,0,12,12,12,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,44.4432,45.7428,r,1,0.910900002,,0,13,13,13,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,45.7439,47.3595,r,1,1.227699997,,0,14,14,14,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,47.3607,48.4428,b,1,0.693400002,,0,15,15,15,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,48.444,50.0253,y,1,1.194699997,,0,16,16,16,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,50.0258,50.80960001,y,1,0.394900002,,0,17,17,17,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,50.8108,51.643,y,1,0.432900002,,0,18,18,18,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,51.6442,52.4587,y,1,0.418800003,,0,19,19,19,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,52.4597,53.193,y,1,0.333199997,,0,20,20,20,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,53.1943,55.2932,r,1,1.702600006,,0,21,21,21,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,55.2948,56.7598,g,1,1.067199997,,0,22,22,22,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,56.7602,57.71010001,g,1,0.550700005,,0,23,23,23,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,57.7117,58.82660001,b,1,0.717300003,,0,24,24,24,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,58.8272,60.25910001,g,1,1.0335,,0,25,25,25,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,60.2604,61.8768,r,1,1.217099998,,0,26,26,26,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,61.8783,63.2765,b,1,1.010899994,,0,27,27,27,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,63.2774,64.66,y,1,0.995300003,,0,28,28,28,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,64.66110001,65.426,y,1,0.366800003,,0,29,29,29,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,65.427,66.16,y,1,0.346099998,,0,30,30,30,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,66.1613,67.6769,b,1,1.127799995,,0,31,31,31,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,67.6773,68.827,g,1,0.750099998,,0,32,32,32,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,68.8284,69.61,g,1,0.383800003,,0,33,33,33,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,69.6113,70.79360001,y,1,0.795100006,,0,34,34,34,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,70.7949,71.8937,b,1,0.711599998,,0,35,35,35,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,71.8943,73.1763,g,1,0.883700005,,0,36,36,36,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,73.1774,74.1939,r,1,0.618200005,,0,37,37,37,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,74.19510001,75.07710001,r,1,0.484,,0,38,38,38,1,,,,,
,,,,,A02PRESH,001,2024-10-17_09h19.38.761,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,75.0784,76.16060001,b,1,0.682400002,,0,39,39,39,1,,,,,
