instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000300003,13.16610001,y,12.1365,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,13.1842,14.666,y,1.049400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,14.6677,16.1658,b,1.056799995,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,16.16660001,17.4157,g,0.813900002,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,17.4169,18.6649,g,0.807400002,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,18.6663,19.93260001,y,0.855700005,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,19.93310001,22.5162,y,1.452099998,,,,,,,,,,,,,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,red,red,r,yes,,,,,,22.5262,24.2999,r,1,1.378599998,,0,0,0,0,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,blue,b,yes,,,,,,24.3014,25.566,b,1,0.868599998,,0,1,1,1,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,yellow,green,g,no,,,,,,25.56710001,26.7492,g,1,0.794799995,,0,2,2,2,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,green,g,no,,,,,,26.75010001,27.8825,g,1,0.745900002,,0,3,3,3,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,green,green,g,yes,,,,,,27.88360001,28.99910001,g,1,0.728599998,,0,4,4,4,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,red,r,no,,,,,,29.0005,30.8675,r,1,1.48,,0,5,5,5,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,yellow,green,g,no,,,,,,30.8688,32.2323,g,1,0.968,,0,6,6,6,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,green,g,no,,,,,,32.2337,33.34960001,g,1,0.719400002,,0,7,7,7,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,green,green,g,yes,,,,,,33.35110001,34.29960001,g,1,0.562100006,,0,8,8,8,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,yellow,yellow,y,yes,,,,,,34.3007,35.49960001,y,1,0.800699997,,0,9,9,9,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,yellow,yellow,y,yes,,,,,,35.50010001,36.633,y,1,0.734899994,,0,10,10,10,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,green,green,g,yes,,,,,,36.6344,37.8497,g,1,0.819299995,,0,11,11,11,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,yellow,blue,b,no,,,,,,37.8512,39.4664,b,1,1.217900002,,0,12,12,12,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,green,red,r,no,,,,,,39.4674,41.1835,r,1,1.33,,0,13,13,13,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,red,red,r,yes,,,,,,41.18460001,42.3499,r,1,0.767299995,,0,14,14,14,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,blue,b,yes,,,,,,42.351,44.0499,b,1,1.311700005,,0,15,15,15,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,red,yellow,y,no,,,,,,44.051,45.1999,y,1,0.761600006,,0,16,16,16,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,red,yellow,y,no,,,,,,45.2004,46.4833,y,1,0.894800003,,0,17,17,17,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,green,yellow,y,no,,,,,,46.4844,47.8004,y,1,0.929,,0,18,18,18,1,,,,,
,,,,,J03POSTTR,2,2025-02-25_17h32.57.143,strooptdcs_posttest,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,blue,yellow,y,no,,,,,,47.8014,48.9335,y,1,0.733600006,,0,19,19,19,1,,,,,
