instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000200005,8.894900002,y,7.869,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,8.917700005,10.5615,y,1.205,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,10.5638,12.0273,b,1.022400002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,12.0284,13.311,g,0.8515,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,13.31260001,14.7103,g,0.962199997,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,14.71160001,16.09460001,y,0.964400002,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,16.095,18.8617,y,1.633099998,,,,,,,,,,,,,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,red,red,r,yes,,,,,,18.8725,20.1618,r,1,0.8835,,0,0,0,0,1,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,blue,blue,b,yes,,,,,,20.1634,21.4779,b,1,0.9285,,0,1,1,1,1,,,,,
,,,,,B10POSTTR,002,2025-02-17_08h51.07.306,strooptdcs_posttest,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,yellow,green,g,no,,,,,,21.4794,22.84460001,g,1,0.979300003,,0,2,2,2,1,,,,,
