instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
9.99985E-05,27.36339999,y,26.3469,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,27.388,30.24639999,y,2.429400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,30.2485,32.2461,b,1.556400002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,32.2467,34.113,g,1.433400002,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,34.11439999,35.8297,g,1.284599998,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,35.8311,37.5793,y,1.316199997,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,37.5796,40.2798,y,1.577300003,,,,,,,,,,,,,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,40.2987,42.3137,r,1,1.62,,0,0,0,0,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,42.3156,43.9298,b,1,1.216100006,,0,1,1,1,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,43.93089999,45.7965,g,1,1.468,,0,2,2,2,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,45.7977,47.08,g,1,0.883199997,,0,3,3,3,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,47.081,48.2623,g,1,0.784100006,,0,4,4,4,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,48.26339999,49.9467,r,1,1.296599998,,0,5,5,5,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,49.9478,51.38,g,1,1.044700005,,0,6,6,6,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,51.381,54.4793,g,1,2.700599998,,0,7,7,7,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,54.4806,55.913,g,1,1.046,,0,8,8,8,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,55.9143,57.3136,y,1,1.011900002,,0,9,9,9,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,57.3141,58.62939999,y,1,0.916,,0,10,10,10,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,58.6305,60.2136,g,1,1.196400002,,0,11,11,11,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,60.2148,61.7637,b,1,1.161399994,,0,12,12,12,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,61.7647,63.0971,r,1,0.944300003,,0,13,13,13,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,63.0982,64.3805,r,1,0.896400002,,0,14,14,14,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,64.3818,65.8806,b,1,1.112400002,,0,15,15,15,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,65.8818,67.664,y,1,1.384400002,,0,16,16,16,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,67.6645,68.881,y,1,0.829400002,,0,17,17,17,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,68.8821,70.79739999,y,1,1.519299995,,0,18,18,18,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,70.79839999,72.2476,y,1,1.062599998,,0,19,19,19,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,72.2488,73.39739999,y,1,0.749900002,,0,20,20,20,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,73.3985,74.5476,r,1,0.752599998,,0,21,21,21,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,74.549,75.92989999,g,1,0.984099998,,0,22,22,22,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,75.93039999,77.1142,g,1,0.7815,,0,23,23,23,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,77.1153,78.3811,b,1,0.866199997,,0,24,24,24,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,78.3818,79.7643,g,1,0.9835,,0,25,25,25,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,79.76539999,81.16439999,r,1,1.011,,0,26,26,26,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,81.16539999,82.3311,b,1,0.779,,0,27,27,27,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,82.3322,83.6145,y,1,0.883900002,,0,28,28,28,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,83.6158,84.8813,y,1,0.871599998,,0,29,29,29,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,84.8825,86.1145,y,1,0.845099998,,0,30,30,30,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,86.1156,87.48139999,b,1,0.9795,,0,31,31,31,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,87.4821,88.88139999,g,1,1.003599998,,0,32,32,32,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,88.8828,90.1815,g,1,0.903199997,,0,33,33,33,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,90.1828,91.6815,y,1,1.1025,,0,34,34,34,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,91.6828,93.6313,b,1,1.562099998,,0,35,35,35,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,93.63189999,94.96489999,g,1,0.9375,,0,36,36,36,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,94.96589999,96.3317,r,1,0.970400002,,0,37,37,37,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,96.33289999,97.6152,r,1,0.895400002,,0,38,38,38,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,97.61639999,99.0152,b,1,1.000899994,,0,39,39,39,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,99.01639999,100.2309,g,1,0.816799995,,0,40,40,40,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,100.2316,101.465,y,1,0.845099998,,0,41,41,41,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,101.4662,102.6318,y,1,0.7675,,0,42,42,42,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,102.6323,103.7319,y,1,0.7005,,0,43,43,43,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,103.7331,104.8984,b,1,0.779799995,,0,44,44,44,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,104.8995,106.3154,r,1,1.017,,0,45,45,45,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,106.3168,107.5153,y,1,0.801,,0,46,46,46,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,107.5167,108.7155,r,1,0.803400002,,0,47,47,47,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,108.7169,109.9489,y,1,0.846,,0,48,48,48,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,109.95,111.3659,r,1,1.030600006,,0,49,49,49,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,111.3665,112.5322,b,1,0.7645,,0,50,50,50,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,112.5335,114.1323,b,1,1.212299995,,0,51,51,51,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,114.1334,115.399,r,1,0.879199997,,0,52,52,52,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,115.4005,118.4647,b,1,2.668799995,,0,53,53,53,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,118.4661,119.7827,b,1,0.918599998,,0,54,54,54,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,119.7839,120.9659,b,1,0.789800003,,0,55,55,55,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,120.9673,122.3658,r,1,1.002,,0,56,56,56,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,122.3664,123.6325,g,1,0.868699997,,0,57,57,57,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,123.6339,125.0656,r,1,1.045599998,,0,58,58,58,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,125.0669,126.266,b,1,0.812,,0,59,59,59,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,126.2666,127.6827,r,1,1.016800003,,0,60,60,60,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,127.6832,128.916,r,1,0.844599998,,0,61,61,61,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,128.9171,130.2995,b,1,0.986,,0,62,62,62,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,130.3007,131.5495,b,1,0.849400002,,0,63,63,63,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,131.55,132.8316,y,1,0.894199997,,0,64,64,64,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,132.8325,133.9819,g,1,0.751199997,,0,65,65,65,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,133.9825,135.2329,b,1,0.854200005,,0,66,66,66,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,135.2334,136.3496,g,1,0.728699997,,0,67,67,67,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,136.3507,137.4998,r,1,0.7625,,0,68,68,68,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,137.501,138.6492,y,1,0.754799995,,0,69,69,69,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,138.6498,139.9831,g,1,0.933900002,,0,70,70,70,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,139.9843,141.1664,r,1,0.783800003,,0,71,71,71,1,,,,,
,,,,,J03PRETR,001,2025-02-17_18h12.52.994,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1668,143.7335,y,1.933900002,
