instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000300003,23.1472,y,22.1292,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,23.1702,25.6463,y,2.045199997,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,25.648,27.3953,b,1.307900002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,27.3962,29.24610001,g,1.433200005,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,29.24760001,30.9962,g,1.314399994,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,30.99810001,32.7295,y,1.293699997,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,,,,,32.73,36.6805,y,2.828400002,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,red,red,r,yes,,,,,,36.7,38.43010001,r,1,1.317699997,,0,0,0,0,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,blue,blue,b,yes,,,,,,38.4315,40.1297,b,1,1.312199997,,0,1,1,1,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,yellow,green,g,no,,,,,,40.131,41.69660001,g,1,1.169199997,,0,2,2,2,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,blue,green,g,no,,,,,,41.698,43.2632,g,1,1.170600006,,0,3,3,3,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,green,green,g,yes,,,,,,43.2643,44.8634,g,1,1.200900002,,0,4,4,4,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,blue,red,r,no,,,,,,44.8648,46.4134,r,1,1.1535,,0,5,5,5,1,,,,,
,,,,,B10PRETR,001,2025-02-10_12h54.11.091,strooptdcs,2024.2.1,MacIntel,56.81818182,,,,,,,,,,,yellow,green,g,no,,,,,,46.4149,48.2635,g,1,1.451199997,,0,6,6,6,1,,,,,
