instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000299995,13.3961,y,12.3708,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,13.41389999,15.3952,y,1.537400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,15.3972,17.2956,b,1.456699997,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,17.29639999,18.7782,g,1.0475,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,18.7797,20.3113,g,1.108699997,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,20.3128,22.2958,y,1.567200005,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,,,,,,,,,,,,,,,22.2963,25.87939999,y,2.455400002,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,,,,,,,,,,,red,red,r,yes,,,,,,25.8996,27.31289999,r,1,1.0115,,0,0,0,0,1,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,,,,,,,,,,,blue,blue,b,yes,,,,,,27.3147,28.9116,b,1,1.201200005,,0,1,1,1,1,,,,,
,,,,,B12PRETR,001,2025-02-17_14h18.57.481,strooptdcs,2024.2.1,MacIntel,56.17977528,,,,,,,,,,,yellow,green,g,no,,,,,,28.913,30.97939999,g,1,1.6675,,0,2,2,2,1,,,,,
