instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000400002,7.727400002,y,6.701,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,7.751600006,9.1105,y,0.932400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,9.112100006,10.5769,b,1.034400002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,10.5777,11.8934,g,0.883299995,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,11.89460001,13.1269,g,0.793099998,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,13.1287,14.27710001,y,0.7075,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,,,,,14.2775,17.0772,y,1.669,,,,,,,,,,,,,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,red,r,yes,,,,,,17.09010001,18.61060001,r,1,1.1285,,0,0,0,0,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,blue,b,yes,,,,,,18.6122,19.67710001,b,1,0.678900002,,0,1,1,1,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,green,g,no,,,,,,19.6784,21.27710001,g,1,1.211799995,,0,2,2,2,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,green,g,no,,,,,,21.2785,22.5105,g,1,0.845,,0,3,3,3,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,22.5117,23.5938,g,1,0.696299995,,0,4,4,4,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,red,r,no,,,,,,23.5949,25.0272,r,1,1.045700005,,0,5,5,5,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,green,g,no,,,,,,25.0287,26.22710001,g,1,0.812400002,,0,6,6,6,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,green,g,no,,,,,,26.2285,27.3108,g,1,0.695,,0,7,7,7,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,27.31210001,28.3108,g,1,0.600400002,,0,8,8,8,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,yellow,y,yes,,,,,,28.31210001,29.6109,y,1,0.9125,,0,9,9,9,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,yellow,y,yes,,,,,,29.6113,30.49410001,y,1,0.484699997,,0,10,10,10,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,30.4952,31.54410001,g,1,0.650299995,,0,11,11,11,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,blue,b,no,,,,,,31.54560001,32.7943,b,1,0.852,,0,12,12,12,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,red,r,no,,,,,,32.7958,33.9442,r,1,0.750199997,,0,13,13,13,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,red,r,yes,,,,,,33.94510001,35.1777,r,1,0.836400002,,0,14,14,14,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,blue,b,yes,,,,,,35.17910001,36.2943,b,1,0.716799995,,0,15,15,15,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,yellow,y,no,,,,,,36.2954,37.3777,y,1,0.6835,,0,16,16,16,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,yellow,y,no,,,,,,37.3783,38.3944,y,1,0.617,,0,17,17,17,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,yellow,y,no,,,,,,38.39560001,39.3943,y,1,0.612099998,,0,18,18,18,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,yellow,y,no,,,,,,39.3953,40.3112,y,1,0.529400002,,0,19,19,19,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,yellow,y,yes,,,,,,40.3124,41.2112,y,1,0.501800003,,0,20,20,20,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,red,r,yes,,,,,,41.2125,42.4113,r,1,0.812300003,,0,21,21,21,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,42.4125,43.5114,g,1,0.713400002,,0,22,22,22,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,43.512,44.51160001,g,1,0.612800003,,0,23,23,23,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,blue,b,yes,,,,,,44.5127,45.44460001,b,1,0.544799995,,0,24,24,24,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,green,g,no,,,,,,45.4454,46.628,g,1,0.794800003,,0,25,25,25,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,red,r,no,,,,,,46.6294,47.7437,r,1,0.717900002,,0,26,26,26,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,blue,b,yes,,,,,,47.7452,48.7115,b,1,0.5715,,0,27,27,27,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,yellow,y,yes,,,,,,48.7128,49.7282,y,1,0.616,,0,28,28,28,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,yellow,y,no,,,,,,49.72960001,50.76160001,y,1,0.638199997,,0,29,29,29,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,yellow,yellow,y,yes,,,,,,50.763,52.145,y,1,0.985,,0,30,30,30,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,blue,b,no,,,,,,52.1463,53.3949,b,1,0.850699997,,0,31,31,31,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,green,green,g,yes,,,,,,53.3957,54.4784,g,1,0.687200005,,0,32,32,32,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,green,g,no,,,,,,54.47960001,55.6284,g,1,0.753900002,,0,33,33,33,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,blue,yellow,y,no,,,,,,55.6297,56.8784,y,1,0.854199997,,0,34,34,34,1,,,,,
,,,,,SO1postsh,001,2024-11-08_12h35.04.460,strooptdcs_posttest,2024.2.2,MacIntel,60.97560976,,,,,,,,,,,red,blue,b,no,,,,,,56.8798,57.9118,b,1,0.638300003,,0,35,35,35,1,,,,,
