instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000200005,15.928,y,14.9116,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,15.9522,18.94460001,y,2.552400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,18.94660001,21.0275,b,1.640800003,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,21.0284,22.7777,g,1.3145,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,22.7793,24.57760001,g,1.357699997,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,24.5792,29.3444,y,4.338799995,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,29.345,32.2448,y,1.778600006,,,,,,,,,,,,,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,red,r,yes,,,,,,32.25960001,36.1783,r,1,3.521,,0,0,0,0,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,blue,b,yes,,,,,,36.1805,37.528,b,1,0.952099998,,0,1,1,1,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,green,g,no,,,,,,37.5293,39.1448,g,1,1.217799995,,0,2,2,2,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,green,g,no,,,,,,39.14610001,40.7279,g,1,1.193900002,,0,3,3,3,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,40.7292,42.0947,g,1,0.98,,0,4,4,4,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,red,r,no,,,,,,42.0958,44.1448,r,1,1.662400002,,0,5,5,5,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,green,g,no,,,,,,44.14610001,45.3282,g,1,0.7845,,0,6,6,6,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,green,g,no,,,,,,45.32960001,46.19510001,g,1,0.470700005,,0,7,7,7,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,46.1963,47.01160001,g,1,0.428700005,,0,8,8,8,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,yellow,y,yes,,,,,,47.013,47.96160001,y,1,0.561099998,,0,9,9,9,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,yellow,y,yes,,,,,,47.96210001,48.96160001,y,1,0.611099998,,0,10,10,10,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,48.9628,49.9118,g,1,0.551200005,,0,11,11,11,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,blue,b,no,,,,,,49.913,50.7284,b,1,0.416599998,,0,12,12,12,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,red,r,no,,,,,,50.7298,51.51160001,r,1,0.395300003,,0,13,13,13,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,red,r,yes,,,,,,51.5127,52.4784,r,1,0.5695,,0,14,14,14,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,blue,b,yes,,,,,,52.4798,53.7617,b,1,0.895199997,,0,15,15,15,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,yellow,y,no,,,,,,53.7628,54.92860001,y,1,0.767200005,,0,16,16,16,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,yellow,y,no,,,,,,54.92910001,56.112,y,1,0.783899994,,0,17,17,17,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,yellow,y,no,,,,,,56.1133,57.3119,y,1,0.801,,0,18,18,18,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,yellow,y,no,,,,,,57.3132,58.1943,y,1,0.4845,,0,19,19,19,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,yellow,y,yes,,,,,,58.19560001,58.9443,y,1,0.352400002,,0,20,20,20,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,red,r,yes,,,,,,58.9457,60.1455,r,1,0.800400002,,0,21,21,21,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,60.1469,61.0954,g,1,0.5515,,0,22,22,22,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,61.0959,62.01110001,g,1,0.517300003,,0,23,23,23,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,blue,b,yes,,,,,,62.01260001,62.912,b,1,0.502699997,,0,24,24,24,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,green,g,no,,,,,,62.9125,64.1455,g,1,0.8455,,0,25,25,25,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,red,r,no,,,,,,64.1469,65.479,r,1,0.945400002,,0,26,26,26,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,blue,b,yes,,,,,,65.4802,67.3955,b,1,1.526700005,,0,27,27,27,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,yellow,y,yes,,,,,,67.3963,68.3789,y,1,0.584700005,,0,28,28,28,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,yellow,y,no,,,,,,68.3799,69.4279,y,1,0.650299995,,0,29,29,29,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,yellow,yellow,y,yes,,,,,,69.4289,70.2947,y,1,0.479400002,,0,30,30,30,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,blue,b,no,,,,,,70.296,71.5614,b,1,0.868600006,,0,31,31,31,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,green,green,g,yes,,,,,,71.562,72.5957,g,1,0.634400002,,0,32,32,32,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,green,g,no,,,,,,72.5969,73.5624,g,1,0.566300003,,0,33,33,33,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,blue,yellow,y,no,,,,,,73.5638,74.51260001,y,1,0.549400002,,0,34,34,34,1,,,,,
,,,,,A03POSTSH,002,2024-10-24_15h57.16.824,strooptdcs_posttest,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,red,blue,b,no,,,,,,74.5139,76.1958,b,1,1.288199997,,0,35,35,35,1,,,,,
